"date","EventProcessedUtcTime","PartitionId","EventEnqueuedUtcTime","metadata_deviceType","metadata_studentId","metadata_uid","telemetry_temperature","telemetry_pressure","telemetry_humidity","telemetry_windSpeed","telemetry_windDirection","IoTHub_ConnectionDeviceId"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8495017Z,1,2019-04-25T15:37:20.2760000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.495361328125,41.099998474121094,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8495017Z,1,2019-04-25T15:37:25.5330000Z,"WeatherStation","27D68608","E554208142407E82",25.700000762939453,975.522705078125,41.200000762939453,5.1999998092651367,293,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8495017Z,1,2019-04-25T15:37:30.8560000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.48291015625,40.799999237060547,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8495017Z,1,2019-04-25T15:37:36.2120000Z,"WeatherStation","27D68608","48C94C61C49BBC45",25.600000381469727,975.481201171875,41.099998474121094,5.1999998092651367,295,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8495017Z,1,2019-04-25T15:37:41.5460000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.541259765625,41.200000762939453,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8495017Z,1,2019-04-25T15:37:46.8820000Z,"WeatherStation","27D68608","3836C1DC435503BD",25.600000381469727,975.4853515625,41.200000762939453,5.1999998092651367,293,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8495017Z,1,2019-04-25T15:37:52.1260000Z,"WeatherStation","27D68608","FD483193CF8B9FA0",25.700000762939453,975.4638671875,41.099998474121094,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8495017Z,1,2019-04-25T15:37:57.4720000Z,"WeatherStation","27D68608","E554208142407E82",25.700000762939453,975.5,41.299999237060547,5.1999998092651367,293,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8495017Z,1,2019-04-25T15:38:02.8160000Z,"WeatherStation","27D68608","E554208142407E82",25.700000762939453,975.49365234375,41.200000762939453,5.1999998092651367,293,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8495017Z,1,2019-04-25T15:38:08.0450000Z,"WeatherStation","27D68608","7219FF96F840B224",25.799999237060547,975.486083984375,41.5,5.1999998092651367,293,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8495017Z,1,2019-04-25T15:38:13.4000000Z,"WeatherStation","27D68608","4F129E8AFC190AA3",25.799999237060547,975.47119140625,41.200000762939453,5.1999998092651367,294,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8495017Z,1,2019-04-25T15:38:18.7320000Z,"WeatherStation","27D68608","7219FF96F840B224",25.799999237060547,975.5146484375,40.900001525878906,5.1999998092651367,293,"CWF-MX-001"
2019-04-25T00:00:00.0000000,2019-04-25T20:23:14.8495017Z,1,2019-04-25T15:38:23.9870000Z,"WeatherStation","27D68608","4F129E8AFC190AA3",25.799999237060547,975.475341796875,41,5.1999998092651367,294,"CWF-MX-001"
